timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,attack_type
1743660662.6663365,192.168.120.223,192.168.1.1,TCP,19211,80,85,TCP-ACK Flood
1743660662.6663423,192.168.226.94,192.168.1.1,TCP,17338,80,868,TCP-SYN Flood
1743660662.6663575,192.168.56.179,192.168.1.1,TCP,46376,80,882,TCP-RST Flood
1743660662.666361,192.168.229.183,192.168.1.1,UDP,41326,53,483,UDP Flood
1743660662.6663647,192.168.69.105,192.168.1.1,TCP,29207,80,1436,TCP-SYN Flood
1743660662.6663682,192.168.136.223,192.168.1.1,TCP,23844,80,968,TCP-ACK Flood
1743660662.6663725,192.168.217.126,192.168.1.1,UDP,58649,53,294,UDP Flood
1743660662.6663756,192.168.254.29,192.168.1.1,UDP,17543,53,476,UDP Flood
1743660662.6663795,192.168.165.9,192.168.1.1,TCP,56629,80,1491,TCP-ACK Flood
1743660662.666385,192.168.207.118,192.168.1.1,TCP,10057,80,301,TCP-SYN Flood
1743660662.6663911,192.168.122.234,192.168.1.1,TCP,36333,80,724,TCP-SYN Flood
1743660662.6663978,192.168.121.236,192.168.1.1,TCP,9880,80,301,TCP-SYN Flood
1743660662.6664033,192.168.125.142,192.168.1.1,TCP,54530,80,781,TCP-RST Flood
1743660662.6664095,192.168.58.161,192.168.1.1,TCP,24463,80,574,TCP-SYN Flood
1743660662.6664152,192.168.233.160,192.168.1.1,UDP,18557,53,989,UDP Flood
1743660662.6664195,192.168.194.16,192.168.1.1,TCP,11011,80,1451,TCP-RST Flood
1743660662.6664228,192.168.195.106,192.168.1.1,UDP,22431,53,1131,UDP Flood
1743660662.666426,192.168.35.102,192.168.1.1,UDP,35751,53,277,UDP Flood
1743660662.6664298,192.168.92.4,192.168.1.1,TCP,9680,80,673,TCP-RST Flood
1743660662.666433,192.168.176.31,192.168.1.1,UDP,6060,53,1317,UDP Flood
1743660662.6664367,192.168.137.176,192.168.1.1,TCP,64464,80,371,TCP-ACK Flood
1743660662.666448,192.168.210.179,192.168.1.1,TCP,48177,80,1336,TCP-SYN Flood
1743660662.6664546,192.168.89.92,192.168.1.1,TCP,36039,80,1089,TCP-FIN Flood
1743660662.6664608,192.168.151.165,192.168.1.1,TCP,24474,80,886,TCP-RST Flood
1743660662.6664658,192.168.97.37,192.168.1.1,TCP,64057,80,1446,TCP-RST Flood
1743660662.6664696,192.168.208.40,192.168.1.1,TCP,1420,80,878,TCP-FIN Flood
1743660662.6664777,192.168.33.190,192.168.1.1,TCP,62150,80,570,TCP-SYN Flood
1743660662.6664817,192.168.102.186,192.168.1.1,TCP,32674,80,1488,TCP-FIN Flood
1743660662.666485,192.168.118.218,192.168.1.1,UDP,28680,53,1424,UDP Flood
1743660662.6664886,192.168.143.129,192.168.1.1,TCP,10555,80,1412,TCP-RST Flood
1743660662.6664934,192.168.47.167,192.168.1.1,UDP,32567,53,1189,UDP Flood
1743660662.6664972,192.168.225.39,192.168.1.1,UDP,43041,53,484,UDP Flood
1743660662.666501,192.168.233.1,192.168.1.1,TCP,38046,80,1297,TCP-ACK Flood
1743660662.6665056,192.168.89.66,192.168.1.1,TCP,37683,80,796,TCP-FIN Flood
1743660662.666509,192.168.120.42,192.168.1.1,UDP,19620,53,1461,UDP Flood
1743660662.666514,192.168.122.199,192.168.1.1,UDP,37243,53,537,UDP Flood
1743660662.6665196,192.168.69.76,192.168.1.1,UDP,12804,53,259,UDP Flood
1743660662.6665254,192.168.46.253,192.168.1.1,TCP,45774,80,974,TCP-ACK Flood
1743660662.6665308,192.168.15.208,192.168.1.1,TCP,12899,80,1395,TCP-RST Flood
1743660662.666542,192.168.205.77,192.168.1.1,TCP,49018,80,942,TCP-FIN Flood
1743660662.6665473,192.168.96.120,192.168.1.1,UDP,61488,53,96,UDP Flood
1743660662.666551,192.168.167.159,192.168.1.1,TCP,33005,80,648,TCP-FIN Flood
1743660662.6665545,192.168.96.95,192.168.1.1,UDP,54898,53,1230,UDP Flood
1743660662.666558,192.168.241.154,192.168.1.1,UDP,5625,53,993,UDP Flood
1743660662.6665618,192.168.125.79,192.168.1.1,TCP,64564,80,1377,TCP-ACK Flood
1743660662.6665654,192.168.240.136,192.168.1.1,TCP,34509,80,679,TCP-ACK Flood
1743660662.6665692,192.168.218.217,192.168.1.1,TCP,60992,80,951,TCP-FIN Flood
1743660662.6665728,192.168.43.125,192.168.1.1,TCP,30798,80,885,TCP-SYN Flood
1743660662.6665766,192.168.34.117,192.168.1.1,TCP,36508,80,1402,TCP-FIN Flood
1743660662.6665802,192.168.237.238,192.168.1.1,TCP,50275,80,1194,TCP-ACK Flood
1743660662.6665838,192.168.88.118,192.168.1.1,TCP,50854,80,500,TCP-FIN Flood
1743660662.6665876,192.168.241.113,192.168.1.1,TCP,28243,80,866,TCP-FIN Flood
1743660662.666591,192.168.58.138,192.168.1.1,UDP,20960,53,976,UDP Flood
1743660662.6665947,192.168.119.192,192.168.1.1,TCP,5400,80,882,TCP-FIN Flood
1743660662.6665998,192.168.174.68,192.168.1.1,TCP,27684,80,1229,TCP-RST Flood
1743660662.6666045,192.168.153.75,192.168.1.1,UDP,62625,53,808,UDP Flood
1743660662.6666098,192.168.54.110,192.168.1.1,UDP,8092,53,988,UDP Flood
1743660662.6666203,192.168.127.204,192.168.1.1,UDP,46584,53,1422,UDP Flood
1743660662.6666265,192.168.88.242,192.168.1.1,TCP,58786,80,1279,TCP-FIN Flood
1743660662.666632,192.168.27.95,192.168.1.1,UDP,27289,53,1108,UDP Flood
1743660662.666637,192.168.241.224,192.168.1.1,UDP,23081,53,193,UDP Flood
1743660662.666642,192.168.168.52,192.168.1.1,UDP,24255,53,207,UDP Flood
1743660662.6666474,192.168.5.23,192.168.1.1,UDP,5452,53,609,UDP Flood
1743660662.666654,192.168.225.215,192.168.1.1,TCP,6671,80,903,TCP-ACK Flood
1743660662.6666586,192.168.154.79,192.168.1.1,TCP,20878,80,914,TCP-FIN Flood
1743660662.6666634,192.168.183.49,192.168.1.1,TCP,57857,80,684,TCP-ACK Flood
1743660662.6666672,192.168.159.37,192.168.1.1,UDP,53718,53,467,UDP Flood
1743660662.6666706,192.168.48.227,192.168.1.1,UDP,29075,53,213,UDP Flood
1743660662.666674,192.168.39.195,192.168.1.1,UDP,17091,53,1369,UDP Flood
1743660662.6666777,192.168.61.138,192.168.1.1,TCP,13656,80,709,TCP-FIN Flood
1743660662.666681,192.168.6.74,192.168.1.1,UDP,50289,53,998,UDP Flood
1743660662.6666849,192.168.172.222,192.168.1.1,TCP,51115,80,235,TCP-ACK Flood
1743660662.6666887,192.168.233.218,192.168.1.1,TCP,30250,80,253,TCP-FIN Flood
1743660662.6666932,192.168.207.92,192.168.1.1,TCP,52574,80,684,TCP-SYN Flood
1743660662.666697,192.168.22.201,192.168.1.1,TCP,43072,80,633,TCP-ACK Flood
1743660662.6667047,192.168.131.18,192.168.1.1,TCP,28522,80,193,TCP-SYN Flood
1743660662.666712,192.168.133.2,192.168.1.1,TCP,58653,80,587,TCP-RST Flood
1743660662.6667159,192.168.249.33,192.168.1.1,TCP,14002,80,84,TCP-SYN Flood
1743660662.6667209,192.168.185.225,192.168.1.1,TCP,22347,80,323,TCP-RST Flood
1743660662.6667247,192.168.105.219,192.168.1.1,UDP,62446,53,885,UDP Flood
1743660662.6667285,192.168.12.124,192.168.1.1,TCP,35028,80,242,TCP-SYN Flood
1743660662.6667318,192.168.228.53,192.168.1.1,UDP,34953,53,273,UDP Flood
1743660662.6667354,192.168.133.153,192.168.1.1,UDP,33397,53,748,UDP Flood
1743660662.6667385,192.168.4.169,192.168.1.1,UDP,18092,53,1239,UDP Flood
1743660662.6667423,192.168.173.211,192.168.1.1,TCP,57769,80,457,TCP-ACK Flood
1743660662.6667457,192.168.104.216,192.168.1.1,UDP,42374,53,1124,UDP Flood
1743660662.666749,192.168.247.240,192.168.1.1,UDP,13079,53,415,UDP Flood
1743660662.6667564,192.168.94.174,192.168.1.1,TCP,60245,80,522,TCP-ACK Flood
1743660662.6667602,192.168.237.177,192.168.1.1,TCP,1603,80,1375,TCP-SYN Flood
1743660662.6667638,192.168.112.155,192.168.1.1,TCP,7991,80,789,TCP-RST Flood
1743660662.6667674,192.168.156.226,192.168.1.1,UDP,52216,53,908,UDP Flood
1743660662.6667707,192.168.166.22,192.168.1.1,UDP,63003,53,124,UDP Flood
1743660662.666774,192.168.232.71,192.168.1.1,UDP,1761,53,530,UDP Flood
1743660662.6667778,192.168.167.163,192.168.1.1,TCP,26919,80,808,TCP-RST Flood
1743660662.6667845,192.168.61.197,192.168.1.1,UDP,14539,53,950,UDP Flood
1743660662.6667886,192.168.179.155,192.168.1.1,TCP,62250,80,731,TCP-ACK Flood
1743660662.6667917,192.168.75.203,192.168.1.1,UDP,8184,53,720,UDP Flood
1743660662.6667962,192.168.64.136,192.168.1.1,UDP,39345,53,1417,UDP Flood
1743660662.6667995,192.168.173.41,192.168.1.1,UDP,41169,53,1249,UDP Flood
1743660662.666803,192.168.64.255,192.168.1.1,UDP,40383,53,781,UDP Flood
1743660662.6668065,192.168.144.212,192.168.1.1,TCP,20497,80,900,TCP-ACK Flood
1743660662.6668112,192.168.18.226,192.168.1.1,TCP,27958,80,163,TCP-RST Flood
1743660662.6668184,192.168.142.209,192.168.1.1,TCP,41405,80,1468,TCP-ACK Flood
1743660662.6668217,192.168.127.213,192.168.1.1,UDP,24603,53,529,UDP Flood
1743660662.6668253,192.168.94.220,192.168.1.1,TCP,46664,80,681,TCP-ACK Flood
1743660662.6668293,192.168.226.38,192.168.1.1,UDP,14778,53,410,UDP Flood
1743660662.6668327,192.168.207.70,192.168.1.1,UDP,48190,53,1287,UDP Flood
1743660662.6668372,192.168.139.144,192.168.1.1,UDP,15550,53,252,UDP Flood
1743660662.6668434,192.168.221.126,192.168.1.1,TCP,12806,80,461,TCP-SYN Flood
1743660662.6668496,192.168.105.115,192.168.1.1,TCP,6367,80,1057,TCP-FIN Flood
1743660662.6668553,192.168.235.108,192.168.1.1,TCP,30970,80,279,TCP-ACK Flood
1743660662.6668608,192.168.106.9,192.168.1.1,UDP,40878,53,424,UDP Flood
1743660662.6668708,192.168.252.128,192.168.1.1,UDP,13682,53,697,UDP Flood
1743660662.6668742,192.168.170.105,192.168.1.1,UDP,48416,53,1303,UDP Flood
1743660662.6668782,192.168.102.179,192.168.1.1,TCP,59901,80,323,TCP-FIN Flood
1743660662.666882,192.168.139.252,192.168.1.1,TCP,37820,80,420,TCP-ACK Flood
1743660662.6668856,192.168.21.56,192.168.1.1,TCP,53135,80,923,TCP-FIN Flood
1743660662.6668894,192.168.164.91,192.168.1.1,TCP,48575,80,1392,TCP-FIN Flood
1743660662.6668928,192.168.249.49,192.168.1.1,UDP,1362,53,305,UDP Flood
1743660662.666896,192.168.18.58,192.168.1.1,UDP,53037,53,1060,UDP Flood
1743660662.6669,192.168.238.177,192.168.1.1,TCP,64572,80,170,TCP-FIN Flood
1743660662.6669037,192.168.255.178,192.168.1.1,UDP,15055,53,1459,UDP Flood
1743660662.6669075,192.168.80.148,192.168.1.1,TCP,20992,80,1216,TCP-FIN Flood
1743660662.6669111,192.168.210.48,192.168.1.1,TCP,35379,80,659,TCP-FIN Flood
1743660662.6669152,192.168.105.38,192.168.1.1,TCP,57918,80,1079,TCP-SYN Flood
1743660662.666919,192.168.83.167,192.168.1.1,TCP,5431,80,679,TCP-SYN Flood
1743660662.6669257,192.168.86.56,192.168.1.1,UDP,53388,53,1437,UDP Flood
1743660662.6669292,192.168.90.189,192.168.1.1,UDP,18132,53,330,UDP Flood
1743660662.666932,192.168.75.245,192.168.1.1,UDP,37111,53,1299,UDP Flood
1743660662.666936,192.168.55.209,192.168.1.1,UDP,27716,53,1489,UDP Flood
1743660662.6669424,192.168.77.87,192.168.1.1,UDP,38154,53,902,UDP Flood
1743660662.666952,192.168.113.65,192.168.1.1,UDP,48152,53,311,UDP Flood
1743660662.666956,192.168.118.226,192.168.1.1,TCP,15443,80,1178,TCP-ACK Flood
1743660662.6669595,192.168.151.68,192.168.1.1,UDP,4930,53,517,UDP Flood
1743660662.6669633,192.168.242.222,192.168.1.1,TCP,38215,80,173,TCP-ACK Flood
1743660662.6669676,192.168.189.148,192.168.1.1,TCP,26297,80,1037,TCP-ACK Flood
1743660662.6669714,192.168.197.210,192.168.1.1,TCP,49496,80,340,TCP-FIN Flood
1743660662.6669753,192.168.255.83,192.168.1.1,UDP,24486,53,1253,UDP Flood
1743660662.6669805,192.168.6.19,192.168.1.1,UDP,15697,53,539,UDP Flood
1743660662.666987,192.168.173.136,192.168.1.1,TCP,19175,80,1138,TCP-FIN Flood
1743660662.666993,192.168.155.125,192.168.1.1,TCP,35627,80,188,TCP-SYN Flood
1743660662.6669984,192.168.196.83,192.168.1.1,UDP,23794,53,1098,UDP Flood
1743660662.6670039,192.168.60.168,192.168.1.1,TCP,51560,80,421,TCP-FIN Flood
1743660662.6670096,192.168.52.42,192.168.1.1,UDP,15891,53,840,UDP Flood
1743660662.6670146,192.168.34.237,192.168.1.1,UDP,46680,53,517,UDP Flood
1743660662.6670208,192.168.230.94,192.168.1.1,UDP,10001,53,477,UDP Flood
1743660662.6670258,192.168.44.58,192.168.1.1,UDP,23881,53,1283,UDP Flood
1743660662.6670325,192.168.6.241,192.168.1.1,TCP,6848,80,174,TCP-ACK Flood
1743660662.6670387,192.168.193.15,192.168.1.1,TCP,50982,80,593,TCP-FIN Flood
1743660662.6670487,192.168.254.23,192.168.1.1,TCP,49802,80,84,TCP-FIN Flood
1743660662.6670523,192.168.246.237,192.168.1.1,TCP,18653,80,1000,TCP-RST Flood
1743660662.6670556,192.168.35.157,192.168.1.1,UDP,26850,53,1473,UDP Flood
1743660662.6670587,192.168.31.212,192.168.1.1,UDP,10263,53,82,UDP Flood
1743660662.6670651,192.168.64.71,192.168.1.1,UDP,60650,53,373,UDP Flood
1743660662.667069,192.168.140.4,192.168.1.1,TCP,64424,80,80,TCP-RST Flood
1743660662.6670728,192.168.171.53,192.168.1.1,TCP,40034,80,922,TCP-ACK Flood
1743660662.667076,192.168.145.72,192.168.1.1,UDP,34268,53,848,UDP Flood
1743660662.6670809,192.168.228.39,192.168.1.1,TCP,30322,80,210,TCP-SYN Flood
1743660662.6670852,192.168.15.129,192.168.1.1,TCP,40306,80,1373,TCP-FIN Flood
1743660662.6670883,192.168.162.221,192.168.1.1,UDP,11222,53,455,UDP Flood
1743660662.6670923,192.168.193.207,192.168.1.1,UDP,60742,53,827,UDP Flood
1743660662.6670957,192.168.189.159,192.168.1.1,UDP,33151,53,1320,UDP Flood
1743660662.6670992,192.168.2.53,192.168.1.1,TCP,63945,80,828,TCP-ACK Flood
1743660662.6671026,192.168.52.147,192.168.1.1,UDP,36636,53,1260,UDP Flood
1743660662.6671057,192.168.124.108,192.168.1.1,UDP,31354,53,1149,UDP Flood
1743660662.6671088,192.168.137.214,192.168.1.1,UDP,27190,53,478,UDP Flood
1743660662.667112,192.168.243.217,192.168.1.1,UDP,20091,53,98,UDP Flood
1743660662.6671188,192.168.27.18,192.168.1.1,UDP,1577,53,1265,UDP Flood
1743660662.6671226,192.168.66.186,192.168.1.1,TCP,30194,80,1016,TCP-ACK Flood
1743660662.667127,192.168.229.145,192.168.1.1,TCP,31431,80,782,TCP-SYN Flood
1743660662.6671305,192.168.191.222,192.168.1.1,UDP,51806,53,974,UDP Flood
1743660662.6671345,192.168.178.103,192.168.1.1,UDP,53263,53,60,UDP Flood
1743660662.6671383,192.168.203.198,192.168.1.1,TCP,60187,80,1422,TCP-SYN Flood
1743660662.667142,192.168.45.8,192.168.1.1,TCP,16350,80,1486,TCP-RST Flood
1743660662.6671455,192.168.241.141,192.168.1.1,UDP,28959,53,1448,UDP Flood
1743660662.6671486,192.168.231.34,192.168.1.1,UDP,19156,53,491,UDP Flood
1743660662.6671524,192.168.4.219,192.168.1.1,TCP,58953,80,1455,TCP-FIN Flood
1743660662.6671588,192.168.89.44,192.168.1.1,UDP,48676,53,541,UDP Flood
1743660662.6671622,192.168.29.243,192.168.1.1,UDP,31395,53,118,UDP Flood
1743660662.667166,192.168.54.219,192.168.1.1,TCP,42673,80,139,TCP-ACK Flood
1743660662.6671727,192.168.131.166,192.168.1.1,UDP,33093,53,1197,UDP Flood
1743660662.667176,192.168.174.91,192.168.1.1,UDP,11707,53,1120,UDP Flood
1743660662.6671798,192.168.228.188,192.168.1.1,TCP,62796,80,241,TCP-FIN Flood
1743660662.6671832,192.168.221.171,192.168.1.1,UDP,54446,53,984,UDP Flood
1743660662.667188,192.168.72.208,192.168.1.1,TCP,14158,80,545,TCP-FIN Flood
1743660662.6671956,192.168.107.92,192.168.1.1,TCP,35421,80,1158,TCP-FIN Flood
1743660662.667199,192.168.93.151,192.168.1.1,UDP,63769,53,1167,UDP Flood
1743660662.667202,192.168.58.239,192.168.1.1,UDP,30910,53,978,UDP Flood
1743660662.6672053,192.168.31.217,192.168.1.1,UDP,10873,53,1321,UDP Flood
1743660662.6672091,192.168.76.35,192.168.1.1,TCP,43055,80,852,TCP-FIN Flood
1743660662.667213,192.168.219.122,192.168.1.1,TCP,51542,80,1195,TCP-SYN Flood
1743660662.667216,192.168.34.152,192.168.1.1,UDP,38020,53,794,UDP Flood
1743660662.6672194,192.168.170.27,192.168.1.1,UDP,15402,53,1335,UDP Flood
1743660662.6672225,192.168.235.106,192.168.1.1,UDP,60424,53,1380,UDP Flood
1743660662.6672258,192.168.135.84,192.168.1.1,UDP,21140,53,1126,UDP Flood
1743660662.667229,192.168.25.81,192.168.1.1,UDP,51711,53,1418,UDP Flood
1743660662.6672328,192.168.193.127,192.168.1.1,TCP,27927,80,723,TCP-RST Flood
1743660662.6672375,192.168.230.54,192.168.1.1,TCP,32023,80,609,TCP-FIN Flood
1743660662.6672416,192.168.172.144,192.168.1.1,TCP,18853,80,1372,TCP-SYN Flood
1743660662.6672454,192.168.83.155,192.168.1.1,TCP,1718,80,1282,TCP-ACK Flood
1743660662.667249,192.168.144.92,192.168.1.1,TCP,2582,80,389,TCP-ACK Flood
1743660662.6672525,192.168.44.24,192.168.1.1,TCP,8478,80,1465,TCP-FIN Flood
1743660662.667256,192.168.108.121,192.168.1.1,TCP,23001,80,724,TCP-ACK Flood
1743660662.6672626,192.168.109.187,192.168.1.1,UDP,45748,53,551,UDP Flood
1743660662.6672666,192.168.224.137,192.168.1.1,TCP,19510,80,817,TCP-SYN Flood
1743660662.6672745,192.168.71.196,192.168.1.1,TCP,56058,80,508,TCP-FIN Flood
1743660662.667279,192.168.59.158,192.168.1.1,TCP,54655,80,907,TCP-SYN Flood
1743660662.667283,192.168.53.13,192.168.1.1,TCP,60419,80,263,TCP-RST Flood
1743660662.667287,192.168.22.197,192.168.1.1,UDP,59102,53,409,UDP Flood
1743660662.6672907,192.168.192.165,192.168.1.1,UDP,24085,53,397,UDP Flood
1743660662.6673074,192.168.138.114,192.168.1.1,TCP,19196,80,926,TCP-ACK Flood
1743660662.6673121,192.168.125.164,192.168.1.1,TCP,47572,80,1335,TCP-FIN Flood
1743660662.6673179,192.168.61.250,192.168.1.1,UDP,4749,53,625,UDP Flood
1743660662.6673238,192.168.243.107,192.168.1.1,TCP,52541,80,562,TCP-FIN Flood
1743660662.6673293,192.168.132.21,192.168.1.1,UDP,12267,53,1166,UDP Flood
1743660662.6673343,192.168.133.209,192.168.1.1,UDP,2101,53,810,UDP Flood
1743660662.6673398,192.168.243.46,192.168.1.1,UDP,18407,53,427,UDP Flood
1743660662.6673443,192.168.233.41,192.168.1.1,UDP,52450,53,677,UDP Flood
1743660662.6673477,192.168.167.125,192.168.1.1,UDP,28345,53,734,UDP Flood
1743660662.6673515,192.168.170.106,192.168.1.1,TCP,9946,80,1381,TCP-SYN Flood
1743660662.667359,192.168.245.173,192.168.1.1,UDP,52520,53,1462,UDP Flood
1743660662.6673625,192.168.41.142,192.168.1.1,UDP,16941,53,321,UDP Flood
1743660662.667369,192.168.149.87,192.168.1.1,UDP,4281,53,1261,UDP Flood
1743660662.6673727,192.168.233.91,192.168.1.1,TCP,31501,80,981,TCP-SYN Flood
1743660662.6673768,192.168.26.50,192.168.1.1,TCP,64447,80,683,TCP-RST Flood
1743660662.6673799,192.168.184.72,192.168.1.1,UDP,3353,53,830,UDP Flood
1743660662.6673832,192.168.169.23,192.168.1.1,UDP,45418,53,1021,UDP Flood
1743660662.6673865,192.168.233.65,192.168.1.1,UDP,22844,53,1042,UDP Flood
1743660662.6673899,192.168.97.248,192.168.1.1,UDP,16897,53,608,UDP Flood
1743660662.6673932,192.168.246.91,192.168.1.1,UDP,2793,53,512,UDP Flood
1743660662.6673985,192.168.219.138,192.168.1.1,TCP,11921,80,921,TCP-ACK Flood
1743660662.667405,192.168.225.162,192.168.1.1,TCP,32307,80,813,TCP-FIN Flood
1743660662.6674144,192.168.157.29,192.168.1.1,TCP,9350,80,796,TCP-ACK Flood
1743660662.6674206,192.168.156.224,192.168.1.1,TCP,51992,80,209,TCP-RST Flood
1743660662.667427,192.168.60.169,192.168.1.1,TCP,1345,80,1106,TCP-RST Flood
1743660662.6674335,192.168.220.243,192.168.1.1,TCP,55197,80,444,TCP-FIN Flood
1743660662.6674376,192.168.137.145,192.168.1.1,TCP,24823,80,367,TCP-FIN Flood
1743660662.6674414,192.168.193.56,192.168.1.1,TCP,48932,80,420,TCP-RST Flood
1743660662.6674445,192.168.154.211,192.168.1.1,UDP,8039,53,689,UDP Flood
1743660662.6674497,192.168.114.208,192.168.1.1,TCP,9245,80,1106,TCP-ACK Flood
1743660662.667459,192.168.37.135,192.168.1.1,UDP,37883,53,1367,UDP Flood
1743660662.6674654,192.168.187.7,192.168.1.1,TCP,30774,80,740,TCP-ACK Flood
1743660662.6674721,192.168.70.48,192.168.1.1,TCP,56966,80,660,TCP-RST Flood
1743660662.667477,192.168.82.55,192.168.1.1,UDP,57663,53,1301,UDP Flood
1743660662.6674826,192.168.196.41,192.168.1.1,UDP,1595,53,216,UDP Flood
1743660662.6674883,192.168.156.234,192.168.1.1,UDP,61458,53,991,UDP Flood
1743660662.667493,192.168.145.159,192.168.1.1,UDP,58002,53,464,UDP Flood
1743660662.6674964,192.168.212.93,192.168.1.1,UDP,9942,53,380,UDP Flood
1743660662.6675005,192.168.56.86,192.168.1.1,TCP,63850,80,826,TCP-RST Flood
1743660662.6675038,192.168.186.137,192.168.1.1,UDP,6748,53,516,UDP Flood
1743660662.667507,192.168.144.227,192.168.1.1,UDP,62928,53,1105,UDP Flood
1743660662.6675112,192.168.176.135,192.168.1.1,TCP,54186,80,980,TCP-SYN Flood
1743660662.6675167,192.168.179.75,192.168.1.1,UDP,28600,53,255,UDP Flood
1743660662.6675217,192.168.136.42,192.168.1.1,UDP,21982,53,212,UDP Flood
1743660662.6675282,192.168.220.209,192.168.1.1,TCP,8394,80,142,TCP-RST Flood
1743660662.6675336,192.168.203.58,192.168.1.1,UDP,53060,53,1386,UDP Flood
1743660662.6675377,192.168.102.178,192.168.1.1,TCP,9854,80,1427,TCP-SYN Flood
1743660662.6675453,192.168.78.30,192.168.1.1,TCP,36620,80,879,TCP-FIN Flood
1743660662.6675522,192.168.242.86,192.168.1.1,UDP,25483,53,734,UDP Flood
1743660662.667556,192.168.39.39,192.168.1.1,TCP,6567,80,163,TCP-SYN Flood
1743660662.6675596,192.168.113.150,192.168.1.1,TCP,15278,80,806,TCP-ACK Flood
1743660662.6675649,192.168.250.150,192.168.1.1,TCP,35681,80,231,TCP-RST Flood
1743660662.6675684,192.168.166.10,192.168.1.1,TCP,62850,80,1488,TCP-SYN Flood
1743660662.667572,192.168.131.136,192.168.1.1,TCP,46786,80,843,TCP-ACK Flood
1743660662.6675754,192.168.213.251,192.168.1.1,UDP,21434,53,1197,UDP Flood
1743660662.6675823,192.168.14.116,192.168.1.1,TCP,14427,80,863,TCP-RST Flood
1743660662.667586,192.168.223.173,192.168.1.1,TCP,14122,80,1442,TCP-ACK Flood
1743660662.667592,192.168.77.188,192.168.1.1,TCP,2994,80,1331,TCP-ACK Flood
1743660662.667598,192.168.161.13,192.168.1.1,TCP,14181,80,463,TCP-RST Flood
1743660662.6676042,192.168.133.74,192.168.1.1,TCP,8339,80,179,TCP-SYN Flood
1743660662.6676104,192.168.243.105,192.168.1.1,TCP,12734,80,216,TCP-RST Flood
1743660662.6676166,192.168.136.49,192.168.1.1,TCP,52833,80,1061,TCP-ACK Flood
1743660662.667622,192.168.141.216,192.168.1.1,TCP,14968,80,328,TCP-SYN Flood
1743660662.6676254,192.168.53.167,192.168.1.1,UDP,6999,53,558,UDP Flood
1743660662.667629,192.168.161.7,192.168.1.1,UDP,31636,53,863,UDP Flood
1743660662.667633,192.168.56.229,192.168.1.1,TCP,44805,80,1486,TCP-FIN Flood
1743660662.6676364,192.168.88.5,192.168.1.1,UDP,46361,53,1466,UDP Flood
1743660662.6676445,192.168.43.59,192.168.1.1,TCP,62244,80,907,TCP-ACK Flood
1743660662.667648,192.168.102.206,192.168.1.1,UDP,57133,53,931,UDP Flood
1743660662.667652,192.168.84.30,192.168.1.1,TCP,1391,80,87,TCP-FIN Flood
1743660662.6676586,192.168.150.21,192.168.1.1,TCP,11132,80,257,TCP-SYN Flood
1743660662.667662,192.168.48.105,192.168.1.1,UDP,14847,53,732,UDP Flood
1743660662.6676655,192.168.11.81,192.168.1.1,UDP,62477,53,1040,UDP Flood
1743660662.6676693,192.168.75.135,192.168.1.1,TCP,50876,80,745,TCP-RST Flood
1743660662.6676736,192.168.179.88,192.168.1.1,UDP,26514,53,582,UDP Flood
1743660662.6676774,192.168.49.189,192.168.1.1,TCP,10388,80,351,TCP-ACK Flood
1743660662.6676807,192.168.17.162,192.168.1.1,UDP,51665,53,231,UDP Flood
1743660662.6676843,192.168.54.139,192.168.1.1,TCP,25211,80,1064,TCP-ACK Flood
1743660662.6676881,192.168.29.77,192.168.1.1,TCP,21420,80,1007,TCP-SYN Flood
